esto,PRON,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0
despide,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hora,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cabello,NOUN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
usaba,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
solía,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
preparar,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hubo,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sola,ADJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
paró,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
buscar,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
debía,AUX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
llegar,VERB,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
comerse,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ganar,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ventaja,NOUN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
parado,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
florero,NOUN,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
sacó,VERB,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0
echó,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
plato,NOUN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
copa,NOUN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
respectivamente,ADV,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
estuvo,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
haciéndose,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
esa,DET,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
forma,NOUN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pues,CCONJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
es,VERB,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
asustada,ADJ,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
correr,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
acostado,VERB,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0
probablemente,ADV,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cabe,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mencionar,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hecha,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
desastre,NOUN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mató,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
vivas,ADJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
si,CCONJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
metió,VERB,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
traído,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
costuraron,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
echaron,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
asomó,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jugo,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
atrás,ADV,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
enojado,ADJ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pensativo,ADJ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
encontraba,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
viendo,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
feliz,ADJ,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0
tiró,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cajón,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
junto,ADV,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
rocas,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1
jardín,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
llenaron,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ellas,PRON,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
sostenía,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hilo,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
riendo,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
caminaba,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
hundió,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
acompañaba,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
érase,VERB,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
apodaban,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
siempre,ADV,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
gorro,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rojo,ADJ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
repostera,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hacer,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
muchos,DET,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
perseguía,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
buena,ADJ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
gente,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
engañar,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jugando,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
oportunidad,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
adelantarse,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tocó,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
amable,ADJ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cariñoso,ADJ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
las,PRON,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
asombrada,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
escopeta,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
reír,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
salvada,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vestimenta,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vestido,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
atenta,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
responsable,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
educada,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sé,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
qué,INTJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pasaban,VERB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
juntas,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
puedes,AUX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
este,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
visitas,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
estás,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dirigió,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
darle,VERB,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
contaba,VERB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ese,PRON,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
feroz,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
distría,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
alcanzó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
atacaría,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
distraía,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pensaba,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
saludó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
contestaba,VERB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Caperucita,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
preguntas,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reaccionó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
haberla,AUX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tirado,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
carpintero,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
salvarlo,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
estaban,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
contentos,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
todos,DET,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
apoyando,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
apoyándose,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uno,PRON,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otro,PRON,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
convivían,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
alegres,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
divirtiéndose,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
felices,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
paz,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
finalmente,ADV,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
retira,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nuevo,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
deseándole,VERB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
llamada,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otro,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
extremo,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
diera,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1
adentrarse,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
perseguirlo,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bonitas,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bellas,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
saludar,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dispuesto,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lleno,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1
ilesa,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cambio,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
víveres,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
llevado,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
fin,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dormido,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
despertarse,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sabía,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
insertado,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
despidieron,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
toparse,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
otra,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
animal,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
salvaje,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cargar,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
caperucita,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
color,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
podría,AUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
sería,AUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bueno,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fuera,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
visitarla,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
deleitó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
paseaba,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
área,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ahuyentar,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
caso,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
muchas,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
florecitas,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
contra,ADP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
desde,ADP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nunca,ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
visto,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
grandotes,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
esperó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
huyendo,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pudo,AUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
hiciera,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
daño,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nadie,PRON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cargando,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cantidad,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rió,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
vestida,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hornear,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
cada,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
semana,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
transcurso,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
señor,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
asustar,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tarde,ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ramo,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
percatarse,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
embargo,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
percatado,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
decirle,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
habia,AUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
traido,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cubría,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rostro,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
saltando,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mostrándole,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
recostada,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
suceso,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
habían,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
incidente,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
recostado,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tomó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
salvas,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
salvas,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sanas,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pidó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
llenarían,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
consiguiente,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
coserían,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cuerpo,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
costurada,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pesor,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cayera,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
acompañar,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
regresara,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ignoró,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
momento,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
comería,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fingió,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
escapó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
vivieron,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
entregó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
llevaron,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tiraron,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
vestir,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
menudo,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
observaba,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
perseguir,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
siguió,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
llevándole,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
poniéndole,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
disfrazado,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
observar,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
poco,ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
previo,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
aviso,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
manera,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tendido,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
e,CCONJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
salieran,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
estos,PRON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
disfrutaron,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
postre,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
conocida,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
portar,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
envió,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
provisiones,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
largo,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
avistó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mirándola,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
deseosamente,ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
obstante,ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ello,PRON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
iría,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alrededores,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
irrumpió,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tomándola,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
comiéndola,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rato,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
saber,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
deseosa,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mandado,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
colocando,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
esperando,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
acercaba,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
notando,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ciertas,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
intentando,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
comerla,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
toda,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sucediendo,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
acercarse,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
historia,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
revuelo,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
distinto,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
simplemente,ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
